eventid,iyear,imonth,iday,country_txt,region_txt,provstate,city,latitude,longitude,location,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,guncertain1,claimed,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,dbsource
2.0171E+11,2017,10,6,India,South Asia,Odisha,Kurub,18.088194,81.7043,The incident occurred in Malkangiri district.,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Alleged Informant,Not Applicable,Suspected Police Informant: Dambaru Nayak,India,Maoists,0,1,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.0171E+11,2017,10,6,Nigeria,Sub-Saharan Africa,Borno,Bama,11.526846,13.69271,The incident occurred in the Bama district.,0,1,1,3,Bombing/Explosion,Military,Military Checkpoint,Nigerian Army (NA),Checkpoint,Nigeria,Boko Haram,0,0,Explosives,13,Suicide (carried bodily by human being),3,START Primary Collection
2.0171E+11,2017,10,6,India,South Asia,Chhattisgarh,Kuakonda,18.713889,81.413056,The incident occurred in the Hitwar neighborhood.,0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Indian Police Service (IPS),Constable: Bhimaram Kunjam,India,Maoists,0,0,Firearms,3,Handgun,0,START Primary Collection
2.0171E+11,2017,10,6,Iraq,Middle East & North Africa,Nineveh,Soni,36.280208,41.817298,The incident occurred in the Sinjar district.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,2,START Primary Collection
2.0171E+11,2017,10,6,Mozambique,Sub-Saharan Africa,Gaza,Xai-Xai,-25.050209,33.649959,The incident occurred in the Xai-Xai district.,0,1,0,7,Facility/Infrastructure Attack,Private Citizens & Property,Political Party Member/Rally,Mozambique Democratic Movement (MDM),Office,Mozambique,Unknown,0,0,Incendiary,18,Arson/Fire,0,START Primary Collection
2.0171E+11,2017,10,6,Afghanistan,South Asia,Badakhshan,Baharak district,37.030934,70.891886,,0,1,0,9,Unknown,Police,"Police Building (headquarters, station, school)",Afghan Local Police (ALP),Post,Afghanistan,Taliban,0,0,Unknown,,,1,START Primary Collection
2.0171E+11,2017,10,6,Syria,Middle East & North Africa,Hamah,Abu Dali,35.032788,37.392071,The incident occurred in the Salamiyah district.,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Abu Dali Village,Village,Syria,Hay'at Tahrir al-Sham,0,1,Unknown,,,,START Primary Collection
2.0171E+11,2017,10,7,Pakistan,South Asia,Balochistan,Tadri,29.596003,68.800699,The incident occurred in the Kohlu district.,0,1,0,3,Bombing/Explosion,Military,Paramilitary,Frontier Corps (FC),Vehicle,Pakistan,Unknown,0,0,Explosives,8,Landmine,0,START Primary Collection
2.0171E+11,2017,10,7,Iraq,Middle East & North Africa,Al Anbar,Al-Fuhaymi,34.256642,42.200714,The incident occurred south of Anah.,0,0,1,3,Bombing/Explosion,Transportation,Train/Train Tracks/Trolley,Unknown,Al Fuhaymi Train Station,Iraq,Islamic State of Iraq and the Levant (ISIL),0,1,Explosives,13,Suicide (carried bodily by human being),3,START Primary Collection
2.0171E+11,2017,10,7,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,The incident occurred in the Abu Ghraib district.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,Unknown,Market,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,1,START Primary Collection
2.0171E+11,2017,10,7,Philippines,Southeast Asia,Cagayan,Dungeg,18.213753,121.923767,The incident occurred in the Santa Teresita district.,0,1,0,5,Hostage Taking (Barricade Incident),Business,Construction,DDP Construction Company,Construction Equipment,Philippines,New People's Army (NPA),0,1,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,7,Philippines,Southeast Asia,Cagayan,Villa Cielo,18.220096,121.827532,The incident occurred in the Buguey district.,1,1,0,5,Hostage Taking (Barricade Incident),Private Citizens & Property,Village/City/Town/Suburb,Villa Cielo Community,Community,Philippines,New People's Army (NPA),0,1,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,7,India,South Asia,Jammu and Kashmir,Mir Bazaar,33.693465,75.113286,The incident occurred in the Anantnag district.,0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Central Reserve Police Force (CRPF),Officer: Sub-Inspector Anwar Ali,India,Unknown,0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,7,Philippines,Southeast Asia,Cagayan,Tabbac,18.238203,121.804423,The incident occurred in the Buguey district.,1,1,0,5,Hostage Taking (Barricade Incident),Private Citizens & Property,Village/City/Town/Suburb,Tabbac Village,Village,Philippines,New People's Army (NPA),0,1,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,7,Colombia,South America,Choco,Quibdo,5.695265,-76.64748,The incident occurred on the highway linking Choco and Antioquia Departments,0,1,0,7,Facility/Infrastructure Attack,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicles,Colombia,National Liberation Army of Colombia (ELN),1,0,Incendiary,18,Arson/Fire,0,START Primary Collection
2.0171E+11,2017,10,7,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,Kamango,0.643791,29.912414,The incident occurred along Mbau-Kamango highway.,1,1,0,6,Hostage Taking (Kidnapping),Military,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of the Democratic Republic of the Congo (FARDC),Soldier,Democratic Republic of the Congo,Allied Democratic Forces (ADF),0,0,Firearms,5,Unknown Gun Type,26,START Primary Collection
2.0171E+11,2017,10,7,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,Beni,0.495944,29.459606,The incident occurred in villages on the northern outskirts of the city.,1,1,0,2,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Armed Forces of the Democratic Republic of the Congo (FARDC),Camp,Democratic Republic of the Congo,Allied Democratic Forces (ADF),0,0,Firearms,5,Unknown Gun Type,,START Primary Collection
2.0171E+11,2017,10,7,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,Beni,0.495944,29.459606,The incident occurred in villages on the northern outskirts of the city.,1,1,0,2,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Armed Forces of the Democratic Republic of the Congo (FARDC),Camp,Democratic Republic of the Congo,Allied Democratic Forces (ADF),0,0,Firearms,5,Unknown Gun Type,,START Primary Collection
2.0171E+11,2017,10,7,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,Beni,0.495944,29.459606,The incident occurred in villages on the northern outskirts of the city.,1,1,0,2,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Armed Forces of the Democratic Republic of the Congo (FARDC),Camp,Democratic Republic of the Congo,Allied Democratic Forces (ADF),0,0,Firearms,5,Unknown Gun Type,,START Primary Collection
2.0171E+11,2017,10,7,Yemen,Middle East & North Africa,Amanat Al Asimah,Sanaa,15.325443,44.211895,,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,Dissident Houthi Member,Leader: Abd-al-Wahab Qatran,Yemen,Houthi extremists (Ansar Allah),0,0,Unknown,,,0,START Primary Collection
2.0171E+11,2017,10,7,Pakistan,South Asia,Khyber Pakhtunkhwa,Bannu,32.987347,70.602524,The incident occurred in the Bannu district.,0,1,0,1,Assassination,Violent Political Party,Party Official/Candidate/Other Personnel,Pakistan Tehreek-e-Insaaf (PTI),Party Leader: Malk Hokumat Khan,Pakistan,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.0171E+11,2017,10,7,Sudan,Sub-Saharan Africa,North Darfur,El Fashir,13.624196,25.344978,The incident occurred in the El Daraja El Oula district.,0,1,0,6,Hostage Taking (Kidnapping),NGO,Domestic NGO,Unknown,Humanitarian Worker: Margaret Schenkel,Switzerland,Unknown,0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,7,Turkey,Middle East & North Africa,Diyarbakir,Silvan district,38.126597,41.00556,,0,1,0,3,Bombing/Explosion,Terrorists/Non-State Militia,Non-State Militia,Turkish Village Guards,"Guards: Ihsan Gur, Cevat Bilgic, Murat Bartev",Turkey,Kurdistan Workers' Party (PKK),0,0,Explosives,16,Unknown Explosive Type,3,START Primary Collection
2.0171E+11,2017,10,7,Saudi Arabia,Middle East & North Africa,Makkah,Jeddah,21.538912,39.143925,,0,1,0,2,Armed Assault,Military,Military Checkpoint,Saudi Arabian Royal Guard Regiment,Checkpoint,Saudi Arabia,Unknown,0,0,Firearms,2,Automatic or Semi-Automatic Rifle,3,START Primary Collection
2.0171E+11,2017,10,7,Afghanistan,South Asia,Farah,Shiran,32.488636,62.048731,The incident occurred in the Pusht Rod district,0,1,0,2,Armed Assault,Police,"Police Building (headquarters, station, school)",Afghan Police,Checkpost,Afghanistan,Taliban,0,0,Firearms,5,Unknown Gun Type,3,START Primary Collection
2.0171E+11,2017,10,7,Libya,Middle East & North Africa,Jafara,Aziziyah,32.529945,13.025373,,0,1,0,2,Armed Assault,Military,Military Checkpoint,Libyan Army,Checkpoint,Libya,Unknown,0,0,Firearms,5,Unknown Gun Type,2,START Primary Collection
2.0171E+11,2017,10,7,Afghanistan,South Asia,Jawzjan,Qush Tepa district,36.191213,65.349871,,0,1,0,2,Armed Assault,Educational Institution,School/University/Educational Building,Unknown,School,Afghanistan,Khorasan Chapter of the Islamic State,0,0,Firearms,5,Unknown Gun Type,2,START Primary Collection
2.0171E+11,2017,10,7,Afghanistan,South Asia,Kunar,Marawara district,34.864687,71.241043,,0,1,0,9,Unknown,Police,Police Security Forces/Officers,Afghan Border Police (ABP),Officers,Afghanistan,Taliban,0,1,Unknown,,,5,START Primary Collection
2.0171E+11,2017,10,7,Greece,Western Europe,Attica,Aspropyrgos,38.061377,23.589754,,0,1,0,2,Armed Assault,Private Citizens & Property,Named Civilian,Not Applicable,"Civilians: Vakas Hussein, Ashfak Mahmoud",Pakistan,Neo-Fascists,0,0,Melee,23,Knife or Other Sharp Object,0,START Primary Collection
2.0171E+11,2017,10,8,Iraq,Middle East & North Africa,Saladin,Shirqat,35.499439,43.234894,The incident occurred in the Al-Askari neighborhood.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Iraq,Unknown,0,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",1,START Primary Collection
2.0171E+11,2017,10,8,Philippines,Southeast Asia,Bukidnon,Merangerang,7.763809,125.120193,The incident occurred in the Quezon district.,0,1,0,7,Facility/Infrastructure Attack,Business,Farm/Ranch,Del Monte Philippines Incorporated,Plantation,Philippines,New People's Army (NPA),0,1,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,8,Somalia,Sub-Saharan Africa,Bakool,Wajid,3.810951,43.246506,,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilian,South Africa,Al-Shabaab,0,0,Melee,23,Knife or Other Sharp Object,1,START Primary Collection
2.0171E+11,2017,10,8,Philippines,Southeast Asia,Maguindanao,Datu Anggal Midtimbang district,7.008897,124.326981,,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Philippines,Bangsamoro Islamic Freedom Movement (BIFM),0,1,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,8,Philippines,Southeast Asia,Maguindanao,Guindulungan district,6.962814,124.362645,,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Philippines,Bangsamoro Islamic Freedom Movement (BIFM),0,0,Explosives,12,Remote Trigger,0,START Primary Collection
2.0171E+11,2017,10,8,Iraq,Middle East & North Africa,Al Anbar,Hadithah,34.260719,42.483326,,0,1,0,2,Armed Assault,Educational Institution,Teacher/Professor/Instructor,Anbar University,House of Arabic Professor: 'Abbas Fadil al-Jughayfi,Iraq,Unknown,0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
2.0171E+11,2017,10,7,Pakistan,South Asia,Balochistan,Quetta,30.200819,66.994354,The incident occurred along Shah Zaman Road.,0,1,0,3,Bombing/Explosion,Religious Figures/Institutions,Place of Worship,Unknown,Church,Pakistan,Unknown,0,0,Explosives,7,Grenade,0,START Primary Collection
2.0171E+11,2017,10,8,Afghanistan,South Asia,Baghlan,Dahana-i-Ghuri district,35.81052,68.516959,,0,1,0,2,Armed Assault,Police,Police Checkpoint,Afghan Police,Checkpoint,Afghanistan,Taliban,0,0,Firearms,5,Unknown Gun Type,2,START Primary Collection
2.0171E+11,2017,10,8,Syria,Middle East & North Africa,Idlib,Ad Dana,36.234963,36.7612,The incident occurred in the Deir Hassan Camp neighborhood in the Harem district.,0,0,0,2,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Turkish Armed Forces (TSK),Soldiers,Turkey,Hay'at Tahrir al-Sham,0,0,Firearms,5,Unknown Gun Type,0,START Primary Collection
2.0171E+11,2017,10,8,Syria,Middle East & North Africa,Idlib,Bab al-Hawa,36.230274,36.692928,The incident occurred in the Harem district.,0,1,0,3,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Turkish Armed Forces (TSK),Soldiers,Turkey,Hay'at Tahrir al-Sham,0,0,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",0,START Primary Collection
2.0171E+11,2017,10,8,India,South Asia,Manipur,Imphal,24.798346,93.94043,The incident occurred in the Ngamapal Phougeishangbam Leikai area of the city near Nagamapal road.,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Vehicles/Transportation,Not Applicable,Vehicle,India,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,8,India,South Asia,Arunachal Pradesh,Bordumsa,27.515825,95.882316,The incident occurred in the Changlang district.,0,1,0,6,Hostage Taking (Kidnapping),Government (General),"Government Personnel (excluding police, military)",National Highway Infrastructure Development Corporation Limited (NHIDCL),Engineer: Devendra Kumar Sinha,India,United Liberation Front of Assam (ULFA),1,0,Firearms,4,Rifle/Shotgun (non-automatic),0,START Primary Collection
2.0171E+11,2017,10,8,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in the Al-Bakriya neighborhood.,0,1,0,3,Bombing/Explosion,Business,Retail/Grocery/Bakery,Unknown,Stores,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,8,Afghanistan,South Asia,Badakhshan,Yaftal Sufla district,37.32764,70.38291,,0,0,0,9,Unknown,Military,Military Checkpoint,Afghan National Army (ANA),Checkpoints,Afghanistan,Taliban,0,0,Unknown,,,8,START Primary Collection
2.0171E+11,2017,10,8,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,,0,0,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,8,Democratic Republic of the Congo,Sub-Saharan Africa,South Kivu,Matala,-3.817025,27.271617,The incident occurred in Shabunda district.,1,0,0,2,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of the Democratic Republic of the Congo (FARDC),Personnel,Democratic Republic of the Congo,Mai Mai Malaika Militia,0,0,Firearms,4,Rifle/Shotgun (non-automatic),,START Primary Collection
2.0171E+11,2017,10,8,Democratic Republic of the Congo,Sub-Saharan Africa,South Kivu,Nepanepa,-3.90263,27.278687,The incident occurred in Shabunda district.,1,0,0,2,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of the Democratic Republic of the Congo (FARDC),Personnel,Democratic Republic of the Congo,Mai Mai Malaika Militia,0,0,Firearms,4,Rifle/Shotgun (non-automatic),,START Primary Collection
2.0171E+11,2017,10,8,United States,North America,Washington,Spokane,47.679135,-117.402209,The incident occurred at the 2400 block of North Wiscomb Street.,0,1,0,2,Armed Assault,Private Citizens & Property,Race/Ethnicity Identified,Not Applicable,Black Civilian: Norris Cooley,United States,White extremists,0,1,Firearms,3,Handgun,0,START Primary Collection
2.0171E+11,2017,10,9,Pakistan,South Asia,Federally Administered Tribal Areas,Asadkhel,32.835361,70.063707,The incident occurred in the North Waziristan district.,0,1,0,2,Armed Assault,Military,Paramilitary,Frontier Corps (FC),Vehicle,Pakistan,Tehrik-i-Taliban Pakistan (TTP),0,1,Firearms,5,Unknown Gun Type,3,START Primary Collection
2.0171E+11,2017,10,9,Pakistan,South Asia,Balochistan,Quetta,30.200819,66.994354,The incident occurred in the Marriabad neighborhood on Kasi Road.,0,1,0,2,Armed Assault,Private Citizens & Property,Race/Ethnicity Identified,Not Applicable,Vehicle of Hazara Civilians,Pakistan,Unknown,0,0,Firearms,3,Handgun,5,START Primary Collection
2.0171E+11,2017,10,9,Iraq,Middle East & North Africa,Kirkuk,Dibis district,35.69487,43.912573,,0,1,1,3,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Peshmerga,Soldiers,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Explosives,13,Suicide (carried bodily by human being),5,START Primary Collection
2.0171E+11,2017,10,9,Iraq,Middle East & North Africa,Kirkuk,Kirkuk,35.45211,44.375465,The incident occurred to the west of Kirkuk.,0,1,0,2,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Peshmerga,Post,Iraq,Islamic State of Iraq and the Levant (ISIL),0,0,Firearms,5,Unknown Gun Type,4,START Primary Collection
2.0171E+11,2017,10,9,Afghanistan,South Asia,Paktika,Unknown,32.390471,68.504735,The incident occurred along the Paktika-Ghazni highway,0,1,0,1,Assassination,Private Citizens & Property,Named Civilian,Not Applicable,Tribal Elder: Syed Mohammad,Afghanistan,Taliban,0,0,Unknown,,,1,START Primary Collection
2.0171E+11,2017,10,9,Afghanistan,South Asia,Laghman,Alingar district,34.806052,70.405695,The incident occurred in the Dara-e-Sangar area of the district,0,1,0,3,Bombing/Explosion,Unknown,,Unknown,Unknown,,Taliban,0,0,Explosives,8,Landmine,7,START Primary Collection
2.0171E+11,2017,10,9,Iraq,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,The incident occurred in the Dora neighborhood.,0,1,0,3,Bombing/Explosion,Business,Retail/Grocery/Bakery,Unknown,Shops,Iraq,Unknown,0,0,Explosives,16,Unknown Explosive Type,0,START Primary Collection
2.0171E+11,2017,10,9,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,Mamundioma,0.68636,29.704679,The incident occurred 35 kilometers northeast of Beni.,1,1,0,2,Armed Assault,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Organization Stabilization Mission in the Democratic Republic of the Congo (MONUSCO),Tanzanian Peacekeeper Base,International,Allied Democratic Forces (ADF),0,0,Firearms,5,Unknown Gun Type,1,START Primary Collection
